;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;0;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=-51499796;3;60;75.40431202;4;54;10.8;0.779038997;140.5554499;12.76975577;78.32969882;245.8061092;214.0895926;33375.07412;1.50240239;0.036969319;2.704964331;75.40431734;203.9659888;3;60;4;54;241.4641341;1276.78113;69.34916421;5.287663674;0.906716004;109.4327799;126.3515887;28.60572737;555.2448559;33.15843167;0.222836385;39.40572737;78.32969882;9.354783834;65.47748678;85.33113726
CID=-1355461711;3;62.5;80.42737037;4;56.5;11.3;0.779038997;140.5554499;12.76975577;80.49884378;246.893931;214.0895926;33703.97785;1.173565335;0.037964408;2.053569991;76.34386586;156.7774719;3;62.5;4;56.5;241.4641341;1354.972569;80.1798405;5.611485841;0.907241989;96.2005995;127.8517809;29.61806636;571.9941242;28.07414309;0.190644799;40.91806636;80.49884378;10;75.94499325;84.9097475
CID=1790266181;3;65;83.52927591;4;59;11.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=486304266;3;67.5;0;4;61.5;12.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-817657649;3;69.99;0;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-2121619564;6;-5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=869385817;6;-2.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-434576098;6;0;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1738538013;6;2.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1252467368;6;5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-51494547;6;7.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1355456462;6;10;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1790267334;6;12.5;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=486305419;6;15;0;4;11;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-817656496;6;17.5;0;4;11.5;2.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-2121618411;6;20;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=869386970;6;22.5;0;4;16.5;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-434574945;6;25;17.62633245;4;19;3.8;0.779155782;140.5359484;14.1407808;49.73250275;227.9907516;216.140503;22348.77983;0.856988774;0.010815076;8.090721849;17.62633677;142.609788;6;25;4;19;268.5935418;498.5780826;34.6918932;1.856254917;0.760664326;110;35.20665714;15.14978966;365.943784;0.046860941;0.000277566;18.94978966;49.73250275;5;9.429658448;25.82300644
CID=-1738536860;6;27.5;21.04560421;4;21.5;4.3;0.779155782;140.5359484;14.1407808;51.99439396;229.433309;216.140503;23495.94528;0.937392096;0.012093534;7.311228245;21.04561094;153.8692651;6;27.5;4;21.5;268.5935418;537.3761508;37.24174527;2.000703916;0.782450432;110;40.86584458;16.30448093;379.915469;1.149883122;0.006872449;20.60448093;51.99439396;5;10.97612146;31.11508697
CID=1252468521;6;30;24.06156426;4;24;4.8;0.779155782;140.5359484;14.1407808;54.25030374;230.8494054;216.140503;24395.41859;0.997158542;0.013283048;6.709048408;24.0615636;161.430195;6;30;4;24;268.5935418;578.4112193;39.562269;2.153481485;0.799180417;110;45.7440685;17.448465;394.1541805;2.419904228;0.014595004;22.248465;54.25030374;5;12.63101617;35.49211235
CID=-51493394;6;32.5;28.2560014;4;26.5;5.3;0.779155782;140.5359484;14.1407808;56.500491;232.2392389;216.140503;25443.35256;1.081226692;0.014920554;6.108686678;28.25599856;172.607042;6;32.5;4;26.5;268.5935418;621.7653459;42.18479881;2.314893135;0.819119396;110;52.4106114;18.58196973;408.6589733;3.952682046;0.024059812;23.88196973;56.500491;5;14.73891264;41.77309017
CID=-1355455309;6;35;33.17670697;4;29;5.8;0.779155782;140.5359484;14.1407808;58.745209;233.6030023;216.140503;26510.88415;1.175092034;0.016868537;5.574812405;33.17671388;184.9539561;6;35;4;29;268.5935418;667.521983;44.87695046;2.485249565;0.838357748;110;60.12564675;19.70522258;423.4289712;5.774819528;0.035479745;25.50522258;58.745209;5;17.54605745;48.80735649
CID=1790264135;6;37.5;38.0635148;4;31.5;6.3;0.779155782;140.5359484;14.1407808;60.984706;234.9408827;216.140503;27456.96677;1.258699907;0.018866474;5.130754549;38.06352172;195.2945872;6;37.5;4;31.5;268.5935418;715.7660593;47.46005746;2.664866975;0.85383086;110;67.73184346;20.81845118;438.4633861;7.808427838;0.048427948;27.11845118;60.984706;5;20.00986098;56.11716861
CID=486302220;6;40;43.2413167;4;34;6.8;0.779155782;140.5359484;14.1407808;63.21922582;236.2530618;216.140503;28324.64242;1.339214533;0.021032725;4.736081307;43.24131775;204.7943967;6;40;4;34;268.5935418;766.5840786;50.0605442;2.854067427;0.867038303;110;75.77333683;21.92188393;453.7615373;10.076782;0.063094969;28.72188393;63.21922582;5;22.59835047;63.88428293
CID=-817659695;6;42.5;47.75329641;4;36.5;7.3;0.779155782;140.5359484;14.1407808;65.44900824;237.5397153;216.140503;29008.65446;1.398805268;0.023018394;4.414103723;47.75330844;210.7880566;6;42.5;4;36.5;268.5935418;820.0642337;52.47435447;3.053179269;0.87637836;110;82.78803917;23.01575048;469.3228708;12.41793713;0.078508031;30.31575048;65.44900824;5;26.06218912;69.4444037
CID=-2121621610;6;45;53.49398313;4;39;7.8;0.779155782;140.5359484;14.1407808;67.67428903;238.8010133;216.140503;29775.49687;1.476029132;0.025528261;4.096544029;53.49398304;219.1404568;6;45;4;39;268.5935418;876.2965275;55.09454792;3.262537593;0.885920217;110;91.74155548;24.10028196;485.1469756;15.1507592;0.096726068;31.90028196;67.67428903;5;29.39707717;77.59088909
CID=869383771;6;47.5;59.2490765;4;41.5;8.3;0.779155782;140.5359484;14.1407808;69.89529938;240.03712;216.140503;30481.82785;1.545924499;0.028121279;3.815822446;59.24909932;226.0840431;6;47.5;4;41.5;268.5935418;935.3728936;57.68390408;3.482484677;0.893391403;110;100.7617635;25.17571094;501.2335966;18.06629535;0.116486854;33.47571094;69.89529938;5;33.29029346;85.20785954
CID=-434578144;6;50;63.68821821;4;44;8.8;0.779155782;140.5359484;14.1407808;72.11226467;241.2481934;216.140503;31001.30953;1.590875881;0.030282431;3.597698333;63.68823319;229.1310504;6;50;4;44;268.5935418;997.3873073;59.96532054;3.713370398;0.898015194;110;107.7534769;26.24227099;517.5826402;20.90903528;0.136174599;35.04227099;72.11226467;5;37.24388999;90.13254643
CID=-1738540059;6;52.5;66.16116889;4;46.5;9.3;0.779155782;140.5359484;14.1407808;74.3254025;242.434386;216.140503;31322.61658;1.602120728;0.031733156;3.434112712;66.16116915;227.204912;6;52.5;4;46.5;268.5935418;1062.435878;61.90907698;3.955552583;0.900232971;110;111.6616477;27.30019587;534.1941739;23.44758075;0.154266476;36.60019587;74.3254025;5;42.18985125;90.13248653
CID=1252465322;6;55;68.35519873;4;49;9.8;0.779155782;140.5359484;14.1407808;76.5349201;243.595845;216.140503;31647.47015;1.593869145;0.033117128;3.255246295;68.35520598;222.513031;6;55;4;49;268.5935418;1130.616924;64.11094243;4.209397278;0.902012596;110;115.1369632;28.34971857;551.0684204;25.77045296;0.171303249;38.14971857;76.5349201;5;46.57786701;90.13253045
CID=-51496593;6;57.5;71.25426399;4;51.5;10.3;0.779155782;140.5359484;14.1407808;78.74101137;244.7327131;216.140503;32032.52;1.597475098;0.034832863;3.080408193;71.25427947;219.4922663;6;57.5;4;51.5;268.5935418;1202.031033;66.42097599;4.475278984;0.904120776;110;119.7402829;29.39107021;568.2057484;28.34317528;0.190380402;39.69107021;78.74101137;5;52.37602019;90.1325078
CID=-1355458508;6;60;74.82947333;4;54;10.8;0.779155782;140.5359484;14.1407808;80.94385387;245.8451304;216.140503;32482.27629;1.610415867;0.036884665;2.909586219;74.82948175;217.7228289;6;60;4;54;268.5935418;1276.78113;68.84269901;4.7535809;0.90638356;110;125.434353;30.42447926;585.6066648;31.17694512;0.211640704;41.22447926;80.94385387;5;59.52637893;90.13256772
CID=1790256832;6;62.5;78.22415302;4;56.5;11.3;0.779155782;140.5359484;14.1407808;83.1436062;246.9332368;216.140503;32888.07676;1.614682772;0.038927621;2.745288255;78.22413459;214.7477979;6;62.5;4;56.5;268.5935418;1354.972569;71.34557238;5.044695269;0.908232896;109.6980226;130.8577098;31.45017129;603.2718139;33.94483944;0.232913455;42.75017129;83.1436062;7.516478135;66.31574303;90.13256302
CID=486294917;6;65;82.0805264;4;59;11.8;0.779155782;140.5359484;14.1407808;85.34040608;247.9971748;216.140503;33306.43285;1.620195791;0.041236838;2.581876397;82.08052353;211.9217664;6;65;4;59;268.5935418;1436.71329;74.00217689;5.349023958;0.910030972;109.0173958;137.0375926;32.46836933;621.201989;36.8349626;0.255505986;44.26836933;85.34040608;10;74.02849337;90.13255943
CID=-817666998;6;67.5;87.79382453;4;61.5;12.3;0.779155782;140.5359484;14.1407808;87.53436951;249.0370935;216.140503;33761.07879;1.297866609;0.043553177;1.945966808;85.77412809;166.9136062;6;67.5;4;61.5;268.5935418;1522.114066;84.88819859;5.666979393;0.911494967;95.97677198;142.9742454;33.47929532;639.3981609;32.00196928;0.22444193;45.77929532;87.53436951;10;85.45508293;90.13256614
CID=-2121628913;6;69.99;90.13255311;4;63.99;12.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=869376468;9;-5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-434585447;9;-2.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1738547362;9;0;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1252458019;9;2.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-51503896;9;5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1355465811;9;7.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1790262081;9;10;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=486300166;9;12.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-817661749;9;15;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-2121623664;9;17.5;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=869381717;9;20;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-434580198;9;22.5;0;4;16.5;3.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1738542113;9;25;0;4;19;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1252463268;9;27.5;0;4;21.5;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-51498647;9;30;21.53453951;4;24;4.8;0.779370705;140.4676715;15.62574577;56.49359154;230.9151783;218.1793716;23044.42799;0.998489303;0.012442726;7.49686583;21.53453529;161.4415218;9;30;4;24;298.0033783;578.4112193;39.46601138;1.940955242;0.785312053;110;41.66285404;19.08108416;415.1728524;0.153267296;0.00093107;23.88108416;56.49359154;5;11.15635228;31.91272673
CID=-1355460562;9;32.5;25.58119887;4;26.5;5.3;0.779370705;140.4676715;15.62574577;58.7725224;232.3055118;218.1793716;24150.21144;1.091584905;0.014015058;6.802108435;25.58120207;174.0061104;9;32.5;4;26.5;298.0033783;621.7653459;42.00387253;2.086437239;0.806822891;110;48.17242541;20.2288499;430.451128;1.474810494;0.00904389;25.5288499;58.7725224;5;13.16851123;37.99388652
CID=1790263234;9;35;29.09794189;4;29;5.8;0.779370705;140.4676715;15.62574577;61.04615018;233.6697744;218.1793716;25007.70471;1.157318606;0.015455378;6.249693501;29.09793907;181.8532007;9;35;4;29;298.0033783;667.521983;44.36194484;2.239981261;0.8227063;110;53.73697104;21.3662721;446.008751;2.983380254;0.018469879;27.1662721;61.04615018;5;15.29774812;42.89813566
CID=486301319;9;37.5;33.98240141;4;31.5;6.3;0.779370705;140.4676715;15.62574577;63.3147276;235.0081536;218.1793716;26009.184;1.253483789;0.017433627;5.712379135;33.98239439;194.1203206;9;37.5;4;31.5;298.0033783;715.7660593;46.95929008;2.401872299;0.84113775;110;61.38222508;22.49357937;461.8448914;4.806524634;0.030045168;28.79357937;63.3147276;5;17.83927301;50.12552982
CID=-817660596;9;40;39.04834361;4;34;6.8;0.779370705;140.4676715;15.62574577;65.57850327;236.3208315;218.1793716;26967.26343;1.342133355;0.01954239;5.245055448;39.0483413;204.8107153;9;40;4;34;298.0033783;766.5840786;49.54959254;2.572400632;0.85657444;110;69.26171737;23.61100114;477.9588321;6.874793421;0.043395451;30.41100114;65.57850327;5;20.30412556;57.79256166
CID=-2121622511;9;42.5;44.92061652;4;36.5;7.3;0.779370705;140.4676715;15.62574577;67.83772205;237.6079843;218.1793716;27923.27875;1.439687557;0.022018024;4.818390877;44.92059851;216.4450021;9;42.5;4;36.5;298.0033783;820.0642337;52.23274971;2.751862205;0.870727807;110;78.38246117;24.71876816;494.3499894;9.274661913;0.059125972;32.01876816;67.83772205;5;23.71066704;66.13056601
CID=869382870;9;45;49.28268979;4;39;7.8;0.779370705;140.4676715;15.62574577;70.09262493;238.8697825;218.1793716;28555.08766;1.497870453;0.024001256;4.500864884;49.28269745;221.8147623;9;45;4;39;298.0033783;876.2965275;54.5511822;2.940559038;0.879154787;110;85.16965761;25.81711274;511.0179307;11.67533428;0.075179812;33.61711274;70.09262493;5;26.63234091;71.93303867
CID=-434579045;9;47.5;55.26801139;4;41.5;8.3;0.779370705;140.4676715;15.62574577;72.34344836;240.1063907;218.1793716;29322.39589;1.582938471;0.026670204;4.176905698;55.26801655;230.8492932;9;47.5;4;41.5;298.0033783;935.3728936;57.13103995;3.138799631;0.888423256;110;94.51695824;26.90626868;527.9623871;14.53391085;0.094541769;35.20626868;72.34344836;5;30.16252564;80.37349714
CID=-1738540960;9;50;61.53534295;4;44;8.8;0.779370705;140.4676715;15.62574577;74.59042278;241.3179678;218.1793716;30061.57195;1.660317557;0.029534225;3.874249031;61.53534551;238.4032527;9;50;4;44;298.0033783;997.3873073;59.80395354;3.346899331;0.895882788;110;104.358836;27.98647087;545.18326;17.60729561;0.115718397;36.78647087;74.59042278;5;34.07746639;88.99321951
CID=1252464421;9;52.5;64.2198601;4;46.5;9.3;0.779370705;140.4676715;15.62574577;76.83377029;242.5046667;218.1793716;30410.3948;1.675630224;0.031068128;3.688002011;64.21985694;236.8429615;9;52.5;4;46.5;298.0033783;1062.435878;61.7735916;3.56518065;0.898512062;110;108.5928418;29.0579544;562.6806206;20.21195093;0.134229305;38.3579544;76.83377029;5;38.30717901;90.1325412
CID=-51497494;9;55;66.56618108;4;49;9.8;0.779370705;140.4676715;15.62574577;79.07370169;243.6666353;218.1793716;30728.4504;1.675986651;0.032514578;3.502367668;66.56618261;233.1392458;9;55;4;49;298.0033783;1130.616924;63.85884457;3.793973512;0.900574245;110;112.3026244;30.12095362;580.4547035;22.72408782;0.152516703;39.92095362;79.07370169;5;42.99987232;90.13248983
CID=-1355459409;9;57.5;69.23593547;4;51.5;10.3;0.779370705;140.4676715;15.62574577;81.31041297;244.8040169;218.1793716;31061.26417;1.677914733;0.034140349;3.316983801;69.23592515;229.6544421;9;57.5;4;51.5;298.0033783;1202.031033;66.07657024;4.033615457;0.902681058;110;116.5340786;31.17570104;598.5058969;25.32893645;0.171831951;41.47570104;81.31041297;5;48.3393033;90.13256765
CID=1790260035;9;60;71.58523469;4;54;10.8;0.779370705;140.4676715;15.62574577;83.54408182;245.9169525;218.1793716;31373.89503;1.667181719;0.035685972;3.13558373;71.58523358;224.4614937;9;60;4;54;298.0033783;1276.78113;68.39770192;4.284451866;0.904345153;110;120.2665927;32.2224265;616.8347348;27.80076955;0.190662677;43.0224265;83.54408182;5;53.03794741;90.13252197
CID=486298120;9;62.5;74.95405156;4;56.5;11.3;0.779370705;140.4676715;15.62574577;85.77486436;247.0055825;218.1793716;31820.36692;1.673832801;0.037715299;2.95678492;74.95405084;221.6230072;9;62.5;4;56.5;298.0033783;1354.972569;70.84920803;4.546836272;0.906456301;110;125.6330817;33.26135692;635.441896;30.63064314;0.212399986;44.56135692;85.77486436;5;59.77558503;90.1325181
CID=-817663795;9;65;78.68305989;4;59;11.8;0.779370705;140.4676715;15.62574577;88.0028927;248.0700502;218.1793716;32269.2686;1.681033331;0.039968957;2.781170802;78.68304953;218.8309999;9;65;4;59;298.0033783;1436.71329;73.42775837;4.821130882;0.908462824;109.6748685;131.5920945;34.2927167;654.3282158;33.57351227;0.235425753;46.0927167;88.0028927;7.709429099;67.23357394;90.13254584
CID=-2121625710;9;67.5;82.34893142;4;61.5;12.3;0.779370705;140.4676715;15.62574577;90.22827356;249.110505;218.1793716;32686.76761;1.683081681;0.042272826;2.615117689;82.34893216;215.3521492;9;67.5;4;61.5;298.0033783;1522.114066;76.06320446;5.10770742;0.910145369;108.8200852;137.4684337;35.31672913;673.4947171;36.51347957;0.258964528;47.61672913;90.22827356;10;74.5653144;90.13254845
CID=869379671;9;69.99;86.65492824;4;63.99;12.798;0.779370705;140.4676715;15.62574577;92.44220192;250.1230868;218.1793716;33139.62097;1.502795216;0.04461818;2.198873905;85.93363023;188.9572171;9;69.99;4;63.99;298.0033783;1610.92452;82.43031624;5.405725698;0.9115531;102.526008;143.2309797;36.32956509;692.8643078;35.36793072;0.253734305;49.12756509;92.44220192;10;83.17728856;90.13256792
CID=-434582244;12;-5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1738544159;12;-2.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1252461222;12;0;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-51500693;12;2.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1355462608;12;5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1790269132;12;7.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=486307217;12;10;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-817654698;12;12.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-2121616613;12;15;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=869388768;12;17.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-434573147;12;20;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1738535062;12;22.5;0;4;17;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1252470319;12;25;0;4;19;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-51491596;12;27.5;0;4;21.5;4.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1355453511;12;30;0;4;24;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1790274381;12;32.5;0;4;26.5;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=486312466;12;35;26.14499438;4;29;5.8;0.779675181;140.3492395;17.23186792;63.33081903;233.7643928;220.2049785;23688.01883;1.160276794;0.014439639;6.961845267;26.14500033;182.0174468;12;35;4;29;329.8170183;667.521983;44.23524764;2.023916129;0.809533688;110;49.06925919;23.00807025;469.2122229;0.304483536;0.00189961;28.80807025;63.33081903;5;13.36287387;38.92711489
CID=-817649449;12;37.5;29.65024315;4;31.5;6.3;0.779675181;140.3492395;17.23186792;65.62868404;235.1034786;220.2049785;24522.49269;1.228463566;0.015909097;6.404378867;29.65023617;189.8913459;12;37.5;4;31.5;329.8170183;715.7660593;46.52473704;2.170191408;0.824989685;110;54.60537756;24.14934334;485.8722337;1.826710009;0.011509564;30.44934334;65.62868404;5;15.33314151;43.9673448
CID=-2121611364;12;40;34.66698833;4;34;6.8;0.779675181;140.3492395;17.23186792;67.92194294;236.416863;220.2049785;25526.63473;1.329409202;0.01797941;5.839746478;34.66699618;202.4464689;12;40;4;34;329.8170183;766.5840786;49.12421432;2.324270841;0.84342545;110;62.44897109;25.28064132;502.8244973;3.645136988;0.023197874;32.08064132;67.92194294;5;18.0091278;51.32484886
CID=869394017;12;42.5;40.34138201;4;36.5;7.3;0.779675181;140.3492395;17.23186792;70.21084716;237.704723;220.2049785;26535.47993;1.435882125;0.020363195;5.338781655;40.3413936;215.3738921;12;42.5;4;36.5;329.8170183;820.0642337;51.77646792;2.486421829;0.860004732;110;71.26984792;26.40219596;520.0683997;5.784163701;0.037185867;33.70219596;70.21084716;5;21.19811448;59.48464954
CID=-434567898;12;45;46.00289367;4;39;7.8;0.779675181;140.3492395;17.23186792;72.49564445;238.9672296;220.2049785;27429.0497;1.53292899;0.022820167;4.922036622;46.00289223;226.4279203;12;45;4;39;329.8170183;876.2965275;54.32323458;2.656917257;0.872968328;110;80.06494794;27.5142407;537.6034857;8.196736097;0.05324035;35.3142407;72.49564445;5;24.0843756;67.92141175
CID=-1738529813;12;47.5;52.00109084;4;41.5;8.3;0.779675181;140.3492395;17.23186792;74.77657798;240.2045483;220.2049785;28256.78833;1.626005808;0.025486545;4.547355039;52.00109117;236.4674239;12;47.5;4;41.5;329.8170183;935.3728936;56.90565392;2.836035868;0.88366074;110;89.40929543;28.61701049;555.4294724;10.89380323;0.071499565;36.91701049;74.77657798;5;27.10807766;76.89410401
CID=1252475568;12;50;57.06966312;4;44;8.8;0.779675181;140.3492395;17.23186792;77.05388451;241.4168387;220.2049785;28889.56591;1.69248178;0.027875695;4.2453492;57.06965599;242.2806184;12;50;4;44;329.8170183;997.3873073;59.28705207;3.024062592;0.890777165;110;97.34013744;29.71074142;573.546256;13.68711279;0.090786796;38.51074142;77.05388451;5;31.03230773;83.1070185
CID=-51486347;12;52.5;62.40271744;4;46.5;9.3;0.779675181;140.3492395;17.23186792;79.3277917;242.6042546;220.2049785;29502.30408;1.7593213;0.030447994;3.97175481;62.40270292;247.8482355;12;52.5;4;46.5;329.8170183;1062.435878;61.68025469;3.221288833;0.896765706;110;105.7256066;30.79566987;591.9539116;16.73201392;0.112178822;40.09566987;79.3277917;5;34.67296438;90.13247049
CID=-1355448262;12;55;64.73416287;4;49;9.8;0.779675181;140.3492395;17.23186792;81.59851455;243.7669449;220.2049785;29836.77506;1.760780267;0.031890217;3.770120577;64.73414358;244.0555267;12;55;4;49;329.8170183;1130.616924;63.71706585;3.428012689;0.898982037;110;109.4052515;31.87203145;610.6526857;19.31743175;0.130927392;41.67203145;81.59851455;5;39.33578823;90.1325375
