;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;0;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=724040332;21;52.5;67.75182827;4;46.5;9.3;1.731160361;146.9697503;27.98784959;264.1814613;432.5434123;414.2683889;27120.10419;2.33576258;0.030578824;5.174287264;67.75182963;350.5674292;21;52.5;4;46.5;589.589206;1402.693214;66.03810118;2.379102602;0.901539802;110;114.180489;35.90252651;909.4024294;4.849511266;0.031609019;45.20252651;264.1814613;5;35.25725516;100.2464014
CID=905608785;21;55;77.07854762;4;49;9.8;1.731160361;146.9697503;27.98784959;266.6294535;433.8217595;414.2683889;28032.9561;2.484351259;0.034631368;4.758612375;77.07855696;366.786975;21;55;4;49;589.589206;1491.514087;68.93501713;2.529751344;0.907638737;110;129.0257311;37.02009588;937.7529558;8.67812618;0.057288568;46.82009588;266.6294535;5;39.81781957;114.3392757
CID=-398353130;21;57.5;86.06974384;4;51.5;10.3;1.731160361;146.9697503;27.98784959;269.0758944;435.0759557;414.2683889;28816.77013;2.61614988;0.038692133;4.41322777;86.069731;379.845327;21;57.5;4;51.5;589.589206;1584.499235;71.70391866;2.687463099;0.91160239;110;143.4500707;38.12929068;966.5421077;12.96269155;0.086688933;48.42929068;269.0758944;5;45.17943076;126.9600569
CID=1107121883;21;60;88.62992185;4;54;10.8;1.731160361;146.9697503;27.98784959;271.5208829;436.3062712;414.2683889;29139.07742;2.604761613;0.040362165;4.195234604;88.62990012;371.8232239;21;60;4;54;589.589206;1681.784218;73.90614928;2.852467788;0.91247779;110;147.5753199;39.23037742;995.7719729;16.83532325;0.114081945;50.03037742;271.5208829;5;50.29974934;126.9600944
CID=-196840032;21;62.5;92.09903373;4;56.5;11.3;1.731160361;146.9697503;27.98784959;273.9644834;437.5129913;414.2683889;29461.9067;2.600232529;0.042453999;3.961200304;92.09904855;364.8227791;21;62.5;4;56.5;589.589206;1783.509619;76.31955723;3.025003852;0.91352022;110;153.1767163;40.32363146;1025.445279;20.86154626;0.14327569;51.62363146;273.9644834;5;57.23786885;126.9601986
CID=-15271579;21;65;95.31083004;4;59;11.8;1.731160361;146.9697503;27.98784959;276.4067226;438.6964189;414.2683889;29789.07201;2.585726581;0.044514815;3.740105971;95.31082211;356.4725749;21;65;4;59;589.589206;1889.821762;78.77584487;3.20531947;0.914356072;110;158.3735451;41.40933903;1055.565494;24.91966519;0.173502378;53.20933903;276.4067226;5;63.6615401;126.96012
CID=-1319233494;21;67.5;99.01535872;4;61.5;12.3;1.731160361;146.9697503;27.98784959;278.8475879;439.8568787;414.2683889;30142.26902;2.569533103;0.046854035;3.514286295;99.01533393;347.9682311;21;67.5;4;61.5;589.589206;2000.873581;81.39476435;3.393674037;0.915187165;110;164.3797485;42.48779978;1086.136946;29.06618661;0.205209891;54.78779978;278.8475879;5;71.07058337;126.9601341
CID=-425204321;21;69.99;103.0582588;4;63.99;12.798;1.731160361;146.9697503;27.98784959;281.2772698;440.9902142;414.2683889;30530.64546;2.548284781;0.049418102;3.288424104;103.0582535;338.8992449;21;69.99;4;63.99;589.589206;2116.351904;84.15470199;3.589536379;0.915955165;110;170.9481237;43.5550571;1117.039945;33.24220398;0.23803188;56.3530571;281.2772698;5;79.15632287;126.9601947
CID=-564719385;24;-5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816574;24;-2.5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816477;24;0;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816380;24;2.5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816539;24;5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816698;24;7.5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816601;24;10;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816504;24;12.5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816663;24;15;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816822;24;17.5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435816725;24;20;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628614809;24;22.5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628614712;24;25;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628614615;24;27.5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628614774;24;30;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628614933;24;32.5;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628614836;24;35;0;4;29;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628614739;24;37.5;0;4;31.5;6.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628614898;24;40;0;4;34;6.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628615057;24;42.5;0;4;36.5;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-628614960;24;45;0;4;39;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-273676104;24;47.5;0;4;41.5;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=845509340;24;50;0;4;44;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-176127573;24;52.5;0;4;46.5;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1762414490;24;55;68.54585307;4;49;9.8;1.73017313;146.504471;30.64715783;269.2078425;433.4911567;415.8906381;26598.35542;2.460458509;0.031592196;5.265191924;68.54582655;360.9069324;24;55;4;49;645.7808169;1491.514087;68.18568489;2.309628976;0.90215943;110;115.4392511;38.69293025;981.423041;2.159867095;0.014432902;48.49293025;269.2078425;5;35.04623004;102.0454761
CID=25385525;24;57.5;79.00224243;4;51.5;10.3;1.73017313;146.504471;30.64715783;271.6911488;434.7426674;415.8906381;27553.41806;2.643392154;0.036206358;4.824874011;79.00222843;381.1757987;24;57.5;4;51.5;645.7808169;1584.499235;71.12619928;2.453617688;0.908620087;110;132.1030316;39.81479036;1011.552871;6.075737436;0.041147624;50.11479036;271.6911488;5;41.1954646;116.8090203
CID=-75371024;24;60;86.63582454;4;54;10.8;1.73017313;146.504471;30.64715783;274.173532;435.9702886;415.8906381;28228.13229;2.747170965;0.039865341;4.493765939;86.63582493;389.3211192;24;60;4;54;645.7808169;1681.784218;73.76091829;2.604264751;0.911804337;110;144.3615836;40.92845806;1042.143937;10.34551956;0.071027444;51.72845806;274.173532;5;46.31144565;126.9602034
CID=-1097007937;24;62.5;89.61896039;4;56.5;11.3;1.73017313;146.504471;30.64715783;276.6550523;437.1743042;415.8906381;28572.33769;2.736631138;0.041779207;4.251738917;89.61896461;381.0364396;24;62.5;4;56.5;645.7808169;1783.509619;76.07039227;2.761787858;0.912791001;110;149.1709819;42.03421016;1073.199096;14.4574548;0.100648264;53.33421016;276.6550523;5;52.27777747;126.9601433
CID=1611672442;24;65;92.58164867;4;59;11.8;1.73017313;146.504471;30.64715783;279.1357262;438.355016;415.8906381;28905.0322;2.725460227;0.043753979;4.025852447;92.58165276;372.7200733;24;65;4;59;645.7808169;1889.821762;78.40563873;2.926413594;0.913653303;110;153.9569423;43.13233449;1104.721975;18.67913833;0.131894843;54.93233449;279.1357262;5;58.20311614;126.9601812
CID=-1506940679;24;67.5;95.77682066;4;61.5;12.3;1.73017313;146.504471;30.64715783;281.615523;439.5127473;415.8906381;29211.36469;2.699267377;0.045898795;3.784260458;95.77682134;362.4444378;24;67.5;4;61.5;645.7808169;2000.873581;80.95310237;3.098378782;0.914468039;110;159.1283883;44.22313245;1136.717105;22.89838757;0.164040825;56.52313245;281.615523;5;64.59343649;126.9602048
CID=-1607697228;24;69.99;99.7661911;4;63.99;12.798;1.73017313;146.504471;30.64715783;284.0844483;440.6433515;415.8906381;29576.34391;2.687413617;0.048459002;3.550479472;99.76617294;354.2177491;24;69.99;4;63.99;645.7808169;2116.351904;83.58321253;3.277198468;0.915340071;110;165.5985821;45.30260052;1169.059221;27.33024725;0.198684484;58.10060052;284.0844483;5;72.57219283;126.9601894
CID=2050631069;27;-5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2050631166;27;-2.5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2050631263;27;0;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2050631104;27;2.5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2050630945;27;5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2050631042;27;7.5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2050631139;27;10;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2050630980;27;12.5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2050630821;27;15;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2050630918;27;17.5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467765994;27;20;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467765897;27;22.5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467765800;27;25;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467765959;27;27.5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467766118;27;30;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467766021;27;32.5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467765924;27;35;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467766083;27;37.5;0;4;32;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467766242;27;40;0;4;34;6.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-467766145;27;42.5;0;4;36.5;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-660564229;27;45;0;4;39;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-660564132;27;47.5;0;4;41.5;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-176132694;27;50;0;4;44;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1762419611;27;52.5;0;4;46.5;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=25380404;27;55;0;4;49;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-75376145;27;57.5;0;4;51.5;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1097013058;27;60;80.22393141;4;54;10.8;1.729228692;145.9744296;33.51230353;276.8229726;435.6491124;417.4809759;27031.56978;2.796274482;0.037605627;4.902757198;80.22391677;393.3183854;27;60;4;54;705.9243933;1681.784218;73.29090498;2.382385755;0.909202472;110;134.0599428;42.60827319;1089.592816;3.011207424;0.020952452;53.40827319;276.8229726;5;41.50761508;118.9402477
CID=1611667321;27;62.5;86.85476124;4;56.5;11.3;1.729228692;145.9744296;33.51230353;279.3436673;436.8505378;417.4809759;27633.73156;2.87366268;0.040987447;4.570390034;86.85473792;396.9600286;27;62.5;4;56.5;705.9243933;1783.509619;75.87815243;2.526488157;0.911881123;110;144.7141723;43.72639588;1122.061917;7.330006379;0.051744233;55.02639588;279.3436673;5;46.74934204;126.9601804
CID=-1506945800;27;65;89.95046003;4;59;11.8;1.729228692;145.9744296;33.51230353;281.8641247;438.0286482;417.4809759;27978.98018;2.866796129;0.043031333;4.322220669;89.95048927;388.7858639;27;65;4;59;705.9243933;1889.821762;78.19177527;2.677088056;0.91289304;110;149.7060701;44.83680796;1155.020035;11.68844568;0.083734446;56.63680796;281.8641247;5;52.9407297;126.9601904
CID=-1607702349;27;67.5;92.81292431;4;61.5;12.3;1.729228692;145.9744296;33.51230353;284.3842985;439.1837658;417.4809759;28313.10024;2.839450176;0.045054189;4.071861751;92.81292124;377.921384;27;67.5;4;61.5;705.9243933;2000.873581;80.63205258;2.834402098;0.913716105;110;154.3309176;45.93981244;1188.471905;16.07411081;0.116894639;58.23981244;284.3842985;5;58.66569763;126.960151
CID=946261789;27;69.99;96.57446997;4;63.99;12.798;1.729228692;145.9744296;33.51230353;286.8940033;440.3117536;417.4809759;28667.16816;2.827457669;0.047538262;3.823258289;96.57446843;369.229137;27;69.99;4;63.99;705.9243933;2116.351904;83.18493978;2.997986645;0.914654562;110;160.4209181;47.03135926;1222.286559;20.64257299;0.152426123;59.82935926;286.8940033;5;66.18877195;126.960168
CID=-305625427;30;-5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-305625330;30;-2.5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-305625489;30;0;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-305625648;30;2.5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-305625551;30;5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-305625454;30;7.5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-305625613;30;10;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-305625772;30;12.5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-305625675;30;15;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681649;30;17.5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681746;30;20;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681843;30;22.5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681684;30;25;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681525;30;27.5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681622;30;30;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681719;30;32.5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681560;30;35;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681401;30;37.5;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=2018681498;30;40;0;4;35;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-371917734;30;42.5;0;4;36.5;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-371917637;30;45;0;4;39;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-176121419;30;47.5;0;4;41.5;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1762408336;30;50;0;4;44;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=25391679;30;52.5;0;4;46.5;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-75364870;30;55;0;4;49;9.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1097001783;30;57.5;0;4;51.5;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1611678596;30;60;0;4;54;10.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1506934525;30;62.5;0;4;56.5;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1607691074;30;65;87.63789135;4;59;11.8;1.728317136;145.3777326;36.59773511;284.5940451;437.7138627;419.0371201;27075.17645;3.025693079;0.042440878;4.641638242;87.63791152;406.7834816;30;65;4;59;770.1963031;1889.821762;78.05924487;2.453688435;0.912149985;110;145.9760272;46.52317103;1206.455028;3.948583586;0.028710927;58.32317103;284.5940451;5;48.31558638;126.9601963
CID=946273068;30;67.5;90.6013294;4;61.5;12.3;1.728317136;145.3777326;36.59773511;287.1562563;438.8664545;419.0371201;27425.68485;3.001891525;0.044527556;4.369604556;90.60134441;395.8920473;30;67.5;4;61.5;770.1963031;2000.873581;80.46190478;2.597874819;0.913089183;110;150.7569075;47.63825005;1241.396566;8.531847347;0.06301302;59.93825005;287.1562563;5;54.24248809;126.9601707
CID=845516519;30;69.99;93.86969423;4;63.99;12.798;1.728317136;145.3777326;36.59773511;289.7085143;439.9919137;419.0371201;27770.58655;2.984532683;0.046825904;4.111927373;93.86971504;385.9854508;30;69.99;4;63.99;770.1963031;2116.351904;82.911456;2.747808442;0.913995268;110;156.0404982;48.7417422;1276.717045;13.23347044;0.099302876;61.5397422;289.7085143;5;60.77921024;126.9601782
CID=-564715775;-18;-5;0;4;-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-564715934;-18;-2.5;0;4;-8.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-564716093;-18;0;0;4;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-564715996;-18;2.5;0;4;-3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-564715899;-18;5;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-564716058;-18;7.5;0;4;1.5;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-564716217;-18;10;0;4;4;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-564716120;-18;12.5;0;4;6.5;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435817595;-18;15;0;4;9;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435817564;-18;17.5;0;4;11.5;2.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435817533;-18;20;0;4;14;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-435817502;-18;22.5;48.10521025;4;16.5;3.3;1.75236476;147.8756507;7.216881745;205.2586374;421.6584674;391.0779783;34464.13697;0.968429684;0.018772893;3.740822351;48.10518883;179.9529656;-18;22.5;4;16.5;144.6003673;617.2018999;44.94322466;4.268328716;0.877033425;110;83.33578961;0.555618525;298.7434039;17.08739923;0.088229996;3.855618525;205.2586374;5;28.29135698;54.709828
CID=-435817719;-18;25;49.44030453;4;19;3.8;1.75236476;147.8756507;7.216881745;207.359843;423.3025543;391.0779783;34780.35758;0.963987534;0.019394331;3.582137458;49.44031159;177.1019921;-18;25;4;19;144.6003673;665.3809326;47.00579614;4.601516201;0.879430676;110;85.41523987;1.602245336;310.1843439;18.39259863;0.095707129;5.402245336;207.359843;5;33.19145298;54.85658838
CID=-435817688;-18;27.5;51.10163544;4;21.5;4.3;1.75236476;147.8756507;7.216881745;209.4541157;424.9195628;391.0779783;35169.75944;0.958585411;0.020130061;3.406974796;51.10163572;174.1019849;-18;27.5;4;21.5;144.6003673;716.3448726;49.40987186;4.953963024;0.882227728;110;88.00551207;2.638825663;321.8442662;19.69877926;0.103307257;6.938825663;209.4541157;5;38.36865037;55.3459638
CID=-435817657;-18;30;52.76961191;4;24;4.8;1.75236476;147.8756507;7.216881745;211.541698;426.5097245;391.0779783;35534.46572;0.954735108;0.020884412;3.248263189;52.76961255;171.40959;-18;30;4;24;144.6003673;770.1963031;51.75841138;5.326378609;0.884841997;110;90.60954599;3.665586738;333.722442;21.05471031;0.111291311;8.465586738;211.541698;5;44.36254313;55.57196817
