;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.45748075;74.6781546
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.98534791;85.26634521
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.82737187;90.13252334
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.83255705;90.13250169
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.40224416;90.13256408
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.65851005;90.13250814
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52.8825229;90.13251553
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.62427249;87.0115886
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.34036308;90.13243981
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.27875224;90.13249565
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.46395295;90.13252796
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.37343626;90.13254388
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.12431572;90.13254426
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.49662438;90.13249302
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.03145015;90.13256141
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.56246939;37.72094136
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.15867344;37.52080639
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.74725442;38.00397361
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.86223263;38.2154794
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.51858772;36.62033401
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.97172652;36.00192662
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.12810309;40.33517973
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.66840799;42.22260442
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.17613482;42.54431841
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.4941404;42.60720224
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.50201056;42.75509876
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.50868739;43.27121207
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.87347994;42.8651703
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.0043888;41.62285073
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.77362166;29.29981617
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.41999523;33.63824145
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.40460029;37.72569394
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.6503346;42.60144887
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.05035685;47.43746086
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.07693138;47.80637116
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.9223051;47.74041456
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.99840307;47.83908194
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.2542217;48.23016038
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.98307765;48.74533223
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.23629027;48.71735311
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.824188325;18.41948664
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.869126826;21.44499248
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.453811574;25.71549903
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.04555835;30.46380448
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0310133;35.60936771
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.87162436;39.4524888
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.11792974;44.84935334
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.77338602;50.03933507
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.617073;53.62692723
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.01182626;54.19418932
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.21047995;54.03612327
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.899759;53.59675586
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.52556664;54.64475657
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.18580702;54.78858841
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.67744414;54.31394449
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.81070252;12.2058133
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.789067733;15.39492801
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.909339165;19.0186261
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.29589582;23.09316572
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.684081901;26.56459295
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.55089917;31.58250085
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.38034382;36.88677585
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3171489;42.22759868
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.67229506;46.82325871
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.41834852;52.73560193
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.34244289;58.39748884
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.57821524;60.02906448
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.89548997;60.52955214
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.97806724;60.56440884
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.258904;60.54476873
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.34503866;61.13625462
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.1305473;61.83218555
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.68774812;61.28050596
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.031406246;15.82028404
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.274241147;19.5750012
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.462624267;23.81642101
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.829237754;27.41932598
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.9229129;32.5810206
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.67115658;38.22309068
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.07872587;44.34189897
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.19324922;48.80189722
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.9598287;55.14108953
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.08273135;61.25872454
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.06035634;67.07245837
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.03476145;67.38583791
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.59660474;67.1744195
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.59692683;67.35128476
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.15776622;68.14639234
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.72851812;68.77498861
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.73744758;68.86688473
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66.34812101;66.72910038
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.347883933;20.09433759
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.859483372;24.5081668
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.30272925;28.7230878
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.00615816;33.54912666
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.3589563;39.53355842
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.44947269;45.79643262
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.68280245;52.33055353
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.57671979;57.37138966
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.76285565;64.43055145
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.90342708;70.99128831
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.70344857;74.74203029
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.01007458;75.59072395
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.98636721;75.40035471
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.79836647;75.30026669
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.62951629;76.41174196
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.69337853;77.08691114
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.01158806;77.21546717
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.66641337;74.72859918
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
