;Step SST;Step SDT;Percent Power;;Subcooling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;2.5;;;6;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;11;11
;INPUT BLOCK;;;;;;OUTPUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;SST Verd. Temp;SDT Kond. Temperatur;Value Power;SSH Superheat;LLT Leaving Liquid Temp;tapp T approach Economizer;ENTROPY_SUCTION;SPEED_SOUND;DENSITY_SUCTION;ENTHALPY_LIQUID_CONDENSER_EXIT;ENTHALPY_DISCHARGE_ISENTROPIC;ENTHALPY_SUCTION;SPEED_COMPRESSOR;MASS_FLOW_RATE_EVAPORATOR;MASS_FLOW_RATE_MOTOR_COOLING;COEFFICIENT_OF_PERFORMANCE;POWER_INPUT_ELECTRICAL;CAPACITY_EVAPORATOR;TEMPERATURE_SUCT_SAT;TEMPERATURE_DISCH_SAT;TEMPERATURE_SUCT_SUPER_HEAT;TEMPERATURE_CONDENSER_LIQUID_LEAVING;PRESSURE_SUCT_ABSOLUTE;PRESSURE_DISCH_ABSOLUTE;TEMPERATURE_DISCH;PRESSURE_RATIO;POWER_FACTOR;IGV_ANGLE;INPUT_CURRENT;ECON_SAT_TEMP;ECON_INTERSTAGE_P;ECON_CAPACITY;ECON_MASS_FLOW;TEMPERATURE_ECO_LIQUID_LEAVING;ENTHALPY_LIQUID_ECO_EXIT;TOLERANCE;POWER_INPUT_ELECTRICAL;POWER_INPUT_ELECTRICAL
CID=-400913768;-12;0;0;4;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-17832217;-12;2.5;0;4;-3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1286129698;-12;5;0;4;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=1669211249;-12;7.5;0;4;1.5;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-1321794132;-12;10;0;4;4;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=-783992240;-12;12.5;0;4;6.5;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CID=519969675;-12;15;0;4;9;1.8;1.747637729;148.2918459;9.127317106;203.4626873;415.1561167;394.8346401;26846.14264;0.639552434;0.010130756;6.060550818;20.1949298;122.3923983;-12;15;4;9;185.2441558;488.3738644;30.53823853;2.636379335;0.77732581;110;39.47253655;0.744124303;300.7796606;5.680483793;0.029045114;2.544124303;203.4626873;5;14.52722776;40.66775891
CID=903051226;-12;17.5;0;4;11.5;2.3;1.747637729;148.2918459;9.127317106;205.6426825;416.8697193;394.8346401;27977.90092;0.699320971;0.011270043;5.575316523;23.73065331;132.3059035;-12;17.5;4;11.5;185.2441558;528.7967575;33.59301113;2.85459347;0.797448969;110;45.21292143;1.853478302;312.9800456;7.103833773;0.036610409;4.153478302;205.6426825;5;17.07013735;47.56096536
CID=-2087954155;-12;20;0;4;14;2.8;1.747637729;148.2918459;9.127317106;207.8151402;418.5556531;394.8346401;29014.45477;0.758987734;0.012511454;5.162320563;27.49645332;141.9455064;-12;20;4;14;185.2441558;571.706909;36.54443245;3.086234524;0.815770195;110;51.21116095;2.951891104;325.431043;8.701099463;0.045200254;5.751891104;207.8151402;5;19.88313778;52.61549853
CID=-1704872604;-12;22.5;0;4;16.5;3.3;1.747637729;148.2918459;9.127317106;209.980325;420.2141361;394.8346401;29869.12079;0.798450707;0.013653554;4.78942757;30.817265;147.5970586;-12;22.5;4;16.5;185.2441558;617.2018999;39.49540098;3.331829267;0.829639862;110;56.43652419;4.039597395;338.1316976;10.22213585;0.053529731;7.339597395;209.980325;5;22.94298002;59.84037332
CID=-400910689;-12;25;0;4;19;3.8;1.747637729;148.2918459;9.127317106;212.1384959;421.8453762;394.8346401;30942.11646;0.877895084;0.015418931;4.44464251;36.08570238;160.3880468;-12;25;4;19;185.2441558;665.3809326;42.58694513;3.591913222;0.847957198;110;64.65721704;5.116829976;351.0810863;12.43918471;0.065669625;8.916829976;212.1384959;5;26.30707757;66.65299001
